graph,component,component,distance
egk-stack-0.yml,cs:xenial/ubuntu,cs:xenial/apache2,3
egk-stack-0.yml,cs:xenial/ubuntu,cs:xenial/elasticsearch,3
egk-stack-0.yml,cs:xenial/ubuntu,cs:xenial/mongodb,3
egk-stack-0.yml,cs:xenial/ubuntu,cs:xenial/kibana,4
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/elasticsearch,0
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/graylog,1
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/kibana,1
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/apache2,2
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/mongodb,2
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/filebeat,2
egk-stack-0.yml,cs:xenial/elasticsearch,cs:xenial/ubuntu,3
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/mongodb,0
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/graylog,1
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/apache2,2
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/elasticsearch,2
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/filebeat,2
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/kibana,3
egk-stack-0.yml,cs:xenial/mongodb,cs:xenial/ubuntu,3
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/filebeat,0
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/ubuntu,1
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/graylog,1
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/apache2,2
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/elasticsearch,2
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/mongodb,2
egk-stack-0.yml,cs:xenial/filebeat,cs:xenial/kibana,3
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/rabbitmq,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/nova,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/nova-cloud,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:trusty/ntp,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/rabbitmq,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/nova-cloud,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/nova,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/rabbitmq,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/percona,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova-cloud,cs:trusty/ntp,2
openstack-base-43.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/keystone,0
openstack-base-43.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/glance,1
openstack-base-43.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/cinder,1
openstack-base-43.yml,cs:~openstack-charmers/keystone,cs:~openstack-charmers/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,cs:~openstack-charmers-next/trusty/neutron/neutron-api,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,2
openstack-base-43.yml,cs:trusty/ntp,cs:trusty/ntp,0
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/nova,1
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/rabbitmq,2
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers,2
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/nova-cloud,2
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/openstack,3
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/cinder,3
openstack-base-43.yml,cs:trusty/ntp,cs:~openstack-charmers-next/trusty/ceph,3
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/cinder,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/nova-cloud,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/neutron,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/rabbitmq,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/nova,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/cinder,cs:trusty/ntp,3
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers,0
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/percona,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/nova-cloud,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/rabbitmq,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/nova,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/openstack,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/cinder,1
openstack-base-43.yml,cs:~openstack-charmers,cs:~openstack-charmers-next/trusty/ceph,1
openstack-base-43.yml,cs:~openstack-charmers,cs:trusty/ntp,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/percona,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/nova-cloud,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/rabbitmq,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/nova,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/percona,cs:trusty/ntp,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/nova,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/rabbitmq,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/nova-cloud,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/neutron,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:trusty/ntp,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/nova,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/cinder,0
openstack-base-43.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/glance,1
openstack-base-43.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/keystone,1
openstack-base-43.yml,cs:~openstack-charmers/cinder,cs:~openstack-charmers/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/ceph,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/nova-cloud,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/neutron,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/rabbitmq,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/nova,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/ceph,cs:trusty/ntp,3
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-api,cs:~openstack-charmers-next/trusty/neutron/neutron-api,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-api,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-api,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/openstack,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/percona,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/nova-cloud,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/neutron,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/rabbitmq,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/nova,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/openstack,cs:trusty/ntp,3
openstack-base-43.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/glance,0
openstack-base-43.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/keystone,1
openstack-base-43.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/cinder,1
openstack-base-43.yml,cs:~openstack-charmers/glance,cs:~openstack-charmers/ceph,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/neutron,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/rabbitmq,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/percona,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/nova-cloud,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/nova,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:trusty/ntp,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/openstack,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron,cs:~openstack-charmers-next/trusty/ceph,2
openstack-base-43.yml,cs:~openstack-charmers/ceph,cs:~openstack-charmers/ceph,0
openstack-base-43.yml,cs:~openstack-charmers/ceph,cs:~openstack-charmers/glance,1
openstack-base-43.yml,cs:~openstack-charmers/ceph,cs:~openstack-charmers/keystone,2
openstack-base-43.yml,cs:~openstack-charmers/ceph,cs:~openstack-charmers/cinder,2
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,0
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,cs:~openstack-charmers-next/trusty/neutron/neutron-api,1
openstack-base-43.yml,cs:~openstack-charmers-next/trusty/neutron/neutron-gateway,cs:~openstack-charmers-next/trusty/neutron/neutron-openvswitch,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/spark,0
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/hadoop-plugin,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:xenial/ganglia-node,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:xenial/hadoop-client,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:xenial/ganglia,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/spark,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/rsyslog,0
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/spark,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:~bigdata-dev/xenial/hadoop-plugin,3
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/ganglia-node,3
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/hadoop-client,4
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/rsyslog,cs:xenial/ganglia,4
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-plugin,0
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/spark,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/hadoop-client,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/ganglia-node,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:xenial/ganglia,3
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-plugin,cs:~bigdata-dev/xenial/rsyslog,3
hadoop-spark-1.yml,cs:xenial/ganglia,cs:xenial/ganglia,0
hadoop-spark-1.yml,cs:xenial/ganglia,cs:xenial/ganglia-node,1
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-namenode,2
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-resourcemanager,2
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-slave,2
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/spark,2
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/hadoop-plugin,3
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,3
hadoop-spark-1.yml,cs:xenial/ganglia,cs:xenial/hadoop-client,4
hadoop-spark-1.yml,cs:xenial/ganglia,cs:~bigdata-dev/xenial/rsyslog,4
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-namenode,0
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/hadoop-plugin,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/ganglia-node,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/spark,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/hadoop-client,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:xenial/ganglia,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-namenode,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-slave,0
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/ganglia-node,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,1
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/hadoop-plugin,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/spark,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/ganglia,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:~bigdata-dev/xenial/rsyslog,2
hadoop-spark-1.yml,cs:~bigdata-dev/xenial/hadoop-slave,cs:xenial/hadoop-client,3
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:xenial/ganglia-node,0
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-namenode,1
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-resourcemanager,1
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-slave,1
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/spark,1
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:xenial/ganglia,1
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/hadoop-plugin,2
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:~bigdata-dev/xenial/rsyslog-forwarder-ha,2
hadoop-spark-1.yml,cs:xenial/ganglia-node,cs:xenial/hadoop-client,3
